##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	SRR077485_1.filt.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	22311940
Sequences flagged as poor quality	0
Sequence length	100
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
99	84-85	0.23169859109673752
99	86-87	0.2588172749545805
99	88-89	0.26397526646825753
99	90-91	0.3574173214650571
99	92-93	0.4167200411702652
99	94-95	0.4503476911742865
99	96-97	0.37670452832192325
99	98-99	0.10293935228072115
99	100	0.11211172582541451
100	1	0.0817864605370815
100	2	0.23501856320855552
100	3	0.10403537362895321
100	4	0.11862857178957853
100	5	0.09729018426664737
100	6	0.08604221309310134
100	7	0.08628586962264961
100	8	0.08243408194634583
100	9	0.08044913056220793
100	10-11	0.08437449922625007
100	12-13	0.040517208944464755
100	14-15	0.07160764274942011
100	16-17	0.06916281277197811
100	18-19	0.07473620786517898
100	20-21	0.08891861063104756
100	22-23	0.08514562572054274
100	24-25	0.07607942065687467
100	26-27	0.0916616850119425
100	28-29	0.09565977865860731
100	30-31	0.18020367298789353
100	32-33	0.09228885605089232
100	34-35	0.08508204598680891
100	36-37	0.3405277999016221
100	38-39	0.13694737949214186
100	40-41	0.11927627931638085
100	42-43	0.11982879396509105
100	44-45	0.12602733487787532
100	46-47	0.08195395297286723
100	48-49	0.08120428392393819
100	50-51	0.10800441806309635
100	52-53	0.06944336338830226
100	54-55	0.11457552465967069
100	56-57	0.13140490914759084
100	58-59	0.10989670709349042
100	60-61	0.146962407380407
100	62-63	0.1480064989210632
100	64-65	0.17874247287928569
100	66-67	0.5113108994845348
100	68-69	0.24077880925668182
100	70-71	0.22253012423146146
100	72-73	0.2576142718468333
100	74-75	0.2800976135493798
100	76-77	0.23389060525050098
100	78-79	0.2671945585342357
100	80-81	0.2962750476515055
100	82-83	0.27820084352270413
100	84-85	0.31264567694780254
100	86-87	0.3892660489058102
100	88-89	0.4593376662705495
100	90-91	0.4563646115001916
100	92-93	0.4866240813579239
100	94-95	0.5217423943445425
100	96-97	0.5246226668500924
100	98-99	0.26465478085723504
100	100	0.14052350923861923
101	1	0.08639741493227149
101	2	0.24591907712902383
101	3	0.10077298410901392
101	4	0.12267253734682981
101	5	0.09470102465029129
101	6	0.0828175109117808
101	7	0.09093974887179002
101	8	0.10086810235484478
101	9	0.08434169803332026
101	10-11	0.09351785455417883
101	12-13	0.06868507349285125
101	14-15	0.0881560901158096
101	16-17	0.08500505348251153
101	18-19	0.09389529448613843
101	20-21	0.0757848789542237
101	22-23	0.09793335172356876
101	24-25	0.08931502968585647
101	26-27	0.12742962650996503
101	28-29	0.11898975982325055
101	30-31	0.23798066939263407
101	32-33	0.15524336540755002
101	34-35	0.15392851119565165
101	36-37	0.39761720427782166
101	38-39	0.1992165038319058
101	40-41	0.1636006182842209
101	42-43	0.19366540782595365
101	44-45	0.18317989659269784
101	46-47	0.14333852637506084
101	48-49	0.13893263207260986
101	50-51	0.1526275178273977
101	52-53	0.17368708349091833
101	54-55	0.16287276129149575
101	56-57	0.18520129195322
101	58-59	0.22935582628979034
101	60-61	0.2655666412119899
101	62-63	0.3229867480865636
101	64-65	0.3366866905977375
101	66-67	0.709941666812405
101	68-69	0.41103561792599663
101	70-71	0.4047849750444641
101	72-73	0.4641556931049209
101	74-75	0.4403150810644476
101	76-77	0.4395695112649989
101	78-79	0.42113698090234664
101	80-81	0.4464201707811952
101	82-83	0.5044871627259226
101	84-85	0.5482170437448417
101	86-87	0.5688919093014135
101	88-89	0.5857702114473256
101	90-91	0.6965376836322221
101	92-93	0.6546047302056834
101	94-95	0.687143284889494
101	96-97	0.7546145903790205
101	98-99	0.6437390127925013
101	100	0.6231364808556918
102	1	0.12393285061122583
102	2	0.2478692144516117
102	3	0.11215073952837429
102	4	0.11457267064854904
102	5	0.1147040948464948
102	6	0.11622998369232107
102	7	0.10141060806962798
102	8	0.11704526355322287
102	9	0.083307267320194
102	10-11	0.07807867141248437
102	12-13	0.06840799425858535
102	14-15	0.09485579282927148
102	16-17	0.09023245470383046
102	18-19	0.08740373227561804
102	20-21	0.08367517473867281
102	22-23	0.08724779335308597
102	24-25	0.0878280311148174
102	26-27	0.1415516684438245
102	28-29	0.15932947282058052
102	30-31	0.23839020703290714
102	32-33	0.16413594302745338
102	34-35	0.1591068618985716
102	36-37	0.37912243162795534
102	38-39	0.18659315132728693
102	40-41	0.19143895667240685
102	42-43	0.1909961274999361
102	44-45	0.20789409578172524
102	46-47	0.1704666578981744
102	48-49	0.1613281941583864
102	50-51	0.19921088789556762
102	52-53	0.22692478002386451
102	54-55	0.2348592580869706
102	56-57	0.2053549600517357
102	58-59	0.1893575295790626
102	60-61	0.23123525518659704
102	62-63	0.2957904362642836
102	64-65	0.3207003242054469
102	66-67	0.6262276241197711
102	68-69	0.3812501012795053
102	70-71	0.3666759328104945
102	72-73	0.3653360359458091
102	74-75	0.3616429656011704
102	76-77	0.3596405558440807
102	78-79	0.34148269580944657
102	80-81	0.4109575340881477
102	82-83	0.4476778088007123
102	84-85	0.49465377154695744
102	86-87	0.5307782575290645
102	88-89	0.570861038766175
102	90-91	0.6029706602996754
102	92-93	0.6690941676744373
102	94-95	0.6240076755240835
102	96-97	0.6264449648995765
102	98-99	0.5806079068635697
102	100	0.6364348929864292
103	1	0.08617200961327853
103	2	0.2302491144852965
103	3	0.09754281955190436
103	4	0.09996436084645666
103	5	0.11930640993615071
103	6	0.07971919392070959
103	7	0.07791504331974863
103	8	0.07484548338420893
103	9	0.08909055393695553
103	10-11	0.05583293698775549
103	12-13	0.06388714362820025
103	14-15	0.03819795334802478
103	16-17	0.05193389473866006
103	18-19	0.047754759178062045
103	20-21	0.04903793758837338
103	22-23	0.06751836383333654
103	24-25	0.0629517170025764
103	26-27	0.10615252620937099
103	28-29	0.10258415646953978
103	30-31	0.21683018627432915
103	32-33	0.1339826855007047
103	34-35	0.1224220292799103
103	36-37	0.36352383740048566
103	38-39	0.17800731734769215
103	40-41	0.16509863554065873
103	42-43	0.14001332005994982
103	44-45	0.15558666997082327
103	46-47	0.11242153947537759
103	48-49	0.1300847957740956
103	50-51	0.08275887987766595
103	52-53	0.12053737310256452
103	54-55	0.09976328869705497
103	56-57	0.1256568266685889
103	58-59	0.08178631060128083
103	60-61	0.1499454040115964
103	62-63	0.2096235637813848
103	64-65	0.22163213634667756
103	66-67	0.5519156360028816
103	68-69	0.3047684775853057
103	70-71	0.2938359054552393
103	72-73	0.325057187804326
103	74-75	0.29824107787163
103	76-77	0.20155352363018153
103	78-79	0.19233130759791095
103	80-81	0.18598219439208208
103	82-83	0.2861124470152845
103	84-85	0.3281857483229871
103	86-87	0.327469453245385
103	88-89	0.36953384026940483
103	90-91	0.4610867612905025
103	92-93	0.4961546245946167
103	94-95	0.523485357527683
103	96-97	0.605984297877427
103	98-99	0.6014890333055618
103	100	0.6390786669718622
104	1	0.06071420914121006
104	2	0.20893370836412828
104	3	0.08989582915326366
104	4	0.09681013127487859
104	5	0.10781996630878865
104	6	0.06526114904586677
104	7	0.07066909644850483
104	8	0.08951890507643867
104	9	0.06997527738838016
104	10-11	0.06999980017832996
104	12-13	0.06298163959421288
104	14-15	0.030959742914866695
104	16-17	0.06918899235419218
104	18-19	0.053346961766223444
104	20-21	0.04642133323394404
104	22-23	0.059132295167771076
104	24-25	0.07033040465876894
104	26-27	0.09074912059706719
104	28-29	0.1000149423507608
104	30-31	0.1916494668265898
104	32-33	0.12963514807398013
104	34-35	0.11043173386368466
104	36-37	0.3333544667923434
104	38-39	0.14566721381073933
104	40-41	0.14136313683570734
104	42-43	0.11624541103821429
104	44-45	0.14018868558816422
104	46-47	0.07351975152262469
104	48-49	0.09984650609317214
104	50-51	0.11959774037141102
104	52-53	0.06871285124097426
104	54-55	0.13752178510101487
104	56-57	0.15840408432239883
104	58-59	0.11642185615980338
104	60-61	0.1974345979192833
104	62-63	0.19377136671933215
104	64-65	0.22316572521381772
104	66-67	0.5796649192299554
104	68-69	0.3083875697950944
104	70-71	0.28060350201228346
104	72-73	0.2834169583033841
104	74-75	0.3028723466938956
104	76-77	0.2126044570400225
104	78-79	0.2268082795878854
104	80-81	0.27017855115303746
104	82-83	0.3161797754618334
104	84-85	0.3217113082449643
104	86-87	0.3920013022828073
104	88-89	0.4497916138600786
104	90-91	0.4843517120897758
104	92-93	0.5359744694334054
104	94-95	0.5284539782330455
104	96-97	0.6874913930600073
104	98-99	0.7137772461017917
104	100	0.7699251119635804
105	1	0.03414206180216439
105	2	0.1957425822400296
105	3	0.07833719437981301
105	4	0.0707567269548548
105	5	0.05890061207442443
105	6	0.06176141935553403
105	7	0.059260511566996854
105	8	-5.875216165449615E-4
105	9	0.04228932440896216
105	10-11	0.04815737120583208
105	12-13	0.010443624419444575
105	14-15	0.0048900837542831255
105	16-17	0.018645503424387755
105	18-19	0.013144737274629392
105	20-21	0.017705964328037282
105	22-23	0.04601266689763861
105	24-25	0.06931046811767061
105	26-27	0.02982170869236711
105	28-29	0.08357310600474221
105	30-31	0.14589503424618755
105	32-33	0.05783467795065178
105	34-35	0.06519537222715854
105	36-37	0.29015142159801144
105	38-39	0.057277366008982256
105	40-41	0.051470080974453936
105	42-43	0.023042530997230415
105	44-45	0.05464569336877645
105	46-47	0.021070697735638078
105	48-49	0.028902218017059056
105	50-51	0.026966233605620005
105	52-53	0.03123867351396825
105	54-55	0.018008213184408817
105	56-57	0.08051506149547549
105	58-59	0.05161195995862755
105	60-61	0.1006279207392069
105	62-63	0.15955007434114066
105	64-65	0.11885479770553076
105	66-67	0.5365536617859163
105	68-69	0.20366247728525622
105	70-71	0.2556077537992678
105	72-73	0.27379674713049695
105	74-75	0.340012075866575
105	76-77	0.21862818575206688
105	78-79	0.2518072318800506
105	80-81	0.2733189681138697
105	82-83	0.27013752800588975
105	84-85	0.3800297765613365
105	86-87	0.37778537619014685
105	88-89	0.4250796584915406
105	90-91	0.4628480089870237
105	92-93	0.48285192602433114
105	94-95	0.5869729854348975
105	96-97	0.7199802242131881
105	98-99	0.7520887382782249
105	100	0.7688996815989668
106	1	0.07266883167135774
106	2	0.1913456913818976
106	3	0.07371232882028522
106	4	0.10464137499665327
106	5	0.0811552683511394
106	6	0.06794425653160374
106	7	0.0674465310382999
106	8	0.057048707174736535
106	9	0.07644722421382966
106	10-11	0.05962710002751237
106	12-13	0.0640732615640971
106	14-15	0.05067477073621518
106	16-17	0.06841460021460222
106	18-19	0.07274006850465753
106	20-21	0.06982880521751866
106	22-23	0.06928377875964031
106	24-25	0.08218299115431904
106	26-27	0.0945761866783954
106	28-29	0.12852019572794404
106	30-31	0.2395179660097213
106	32-33	0.16195614453113194
106	34-35	0.1487047686881553
106	36-37	0.39132090013155363
106	38-39	0.18385711695520968
106	40-41	0.17256806932915225
106	42-43	0.14726564545840404
106	44-45	0.15056974638721243
106	46-47	0.15622675704395306
106	48-49	0.15607786236373045
106	50-51	0.15971180025676546
106	52-53	0.17024017136213843
106	54-55	0.10893739457575435
106	56-57	0.1531560435009709
106	58-59	0.1609011291838911
106	60-61	0.23246882083935105
106	62-63	0.22246154524910366
106	64-65	0.26256807717769703
106	66-67	0.6332359017526912
106	68-69	0.3592245016477591
106	70-71	0.34313793549682003
106	72-73	0.3906034463810997
106	74-75	0.4147424286199808
106	76-77	0.37651853166489246
106	78-79	0.3423780618931147
106	80-81	0.41654523535297727
106	82-83	0.4730418136185861
106	84-85	0.4963348881217655
106	86-87	0.48442271528602987
106	88-89	0.5626647671373917
106	90-91	0.6548626065305072
106	92-93	0.6629202296764376
106	94-95	0.6850724892862345
106	96-97	0.8862830419903958
106	98-99	0.9355661998069138
106	100	0.9596786730836371
107	1	0.08876489253425035
107	2	0.2265194209796988
107	3	0.06709843007443084
107	4	0.09997864404270729
107	5	0.11242535203884074
107	6	0.06815827393733542
107	7	0.08035680811892831
107	8	0.07553390408919114
107	9	0.06047214248190613
107	10-11	0.0770075501228007
107	12-13	0.06789742456317782
107	14-15	0.07357356547613136
107	16-17	0.08199216670319487
107	18-19	0.08028325933664604
107	20-21	0.07421053631638586
107	22-23	0.09161182678674606
107	24-25	0.08778829497709495
107	26-27	0.12244837081146898
107	28-29	0.14154655417998896
107	30-31	0.25184795245129266
107	32-33	0.1634086859179078
107	34-35	0.17867264602649868
107	36-37	0.4060161660018693
107	38-39	0.22446915784740895
107	40-41	0.15684154218984503
107	42-43	0.16205293046080982
107	44-45	0.18596225960681778
107	46-47	0.1718742520960035
107	48-49	0.17687983875465818
107	50-51	0.19565062630760366
107	52-53	0.21819557960489533
107	54-55	0.2322387417291054
107	56-57	0.2330476409480866
107	58-59	0.23304373411357204
107	60-61	0.21637218782618817
107	62-63	0.2368817447691498
107	64-65	-0.08763938348811706
107	66-67	0.5756958986150593
107	68-69	0.3131828006797477
107	70-71	0.3685233527759806
107	72-73	0.4596236484962404
107	74-75	0.4847645948452737
107	76-77	0.47831246030253993
107	78-79	0.4891162600294763
107	80-81	0.5376897752233418
107	82-83	0.5826878559198008
107	84-85	0.6472836243772022
107	86-87	0.6770662740463962
107	88-89	0.6916468972497825
107	90-91	0.8095663011448906
107	92-93	0.8667857100985046
107	94-95	0.8580125810152026
107	96-97	1.0057432417106895
107	98-99	1.0790768701795557
107	100	1.1158416280190906
108	1	0.07949993608404782
108	2	0.19886729696787597
108	3	0.07827799771904864
108	4	0.06675266204729269
108	5	0.08440338759998411
108	6	0.07305088224463674
108	7	0.05198313811870037
108	8	0.054642757451041746
108	9	0.06898324624230412
108	10-11	0.0727671818075919
108	12-13	0.06397150068499258
108	14-15	0.05713787748911159
108	16-17	0.0540241734446667
108	18-19	0.07840518987113398
108	20-21	0.07768801120030133
108	22-23	0.06932910120591629
108	24-25	0.08606242594328961
108	26-27	0.12398902983996152
108	28-29	0.13185998371021412
108	30-31	0.24339800492838748
108	32-33	0.16869350073236689
108	34-35	0.1807653342807427
108	36-37	0.39070560356746853
108	38-39	0.20186289116333
108	40-41	0.17335901501471085
108	42-43	0.20845983818214364
108	44-45	0.1962234719597049
108	46-47	0.17978759926434407
108	48-49	0.18114679038326642
108	50-51	0.18266306288784762
108	52-53	0.19664648992291234
108	54-55	0.21704513951854665
108	56-57	0.28423864392958365
108	58-59	0.2731266349040524
108	60-61	0.3374497112629413
108	62-63	0.3369900633507399
108	64-65	0.35409068752676376
108	66-67	0.6209147336838114
108	68-69	0.06036694271331555
108	70-71	-0.10811281012641416
108	72-73	0.29432130509106
108	74-75	0.2867738942386424
108	76-77	0.5382318816594918
108	78-79	0.5722357098572033
108	80-81	0.5955982334261165
108	82-83	0.6519418269730295
108	84-85	0.6913428880708992
108	86-87	0.7583846932702727
108	88-89	0.8120101512684954
108	90-91	0.8203459993229245
108	92-93	0.8765802127608069
108	94-95	0.8765260253527742
108	96-97	1.0838029051391231
108	98-99	1.1571264760531719
108	100	1.1390291128264707
109	1	0.053582298283437524
109	2	0.17627929246457086
109	3	0.07769990599881993
109	4	0.07616398481017228
109	5	0.06616975316806162
109	6	0.03694060410182942
109	7	0.04467640287334973
109	8	0.04375741212898987
109	9	0.0660760973158574
109	10-11	0.04667087167730699
109	12-13	0.05085080395365793
109	14-15	0.05573963914805091
109	16-17	0.06552696918083711
109	18-19	0.06049327030801521
109	20-21	0.06095635292398782
109	22-23	0.05971026516094469
109	24-25	0.05094665548107713
109	26-27	0.08850674369966072
109	28-29	0.10717603054553848
109	30-31	0.22294104796954883
109	32-33	0.14208271239124315
109	34-35	0.13282511847878453
109	36-37	0.384560530275877
109	38-39	0.17309122154090062
109	40-41	0.14668217199388778
109	42-43	0.13058414960267584
109	44-45	0.14267112234897894
109	46-47	0.14460298152400242
109	48-49	0.16764145683404763
109	50-51	0.1322741499428659
109	52-53	0.1719954956951213
109	54-55	0.1791173868636946
109	56-57	0.22001364333340234
109	58-59	0.21881988083219284
109	60-61	0.2849626670369716
109	62-63	0.32764022293675765
109	64-65	0.37626695884934946
109	66-67	0.6653430718430045
109	68-69	0.3007911541023489
109	70-71	0.3726873151326089
109	72-73	0.34158187523296846
109	74-75	0.3470642679950018
109	76-77	0.3551428988054184
109	78-79	0.3639795275463342
109	80-81	0.4234180524657418
109	82-83	0.4983137784910099
109	84-85	0.39424710006237973
109	86-87	0.4785813549541871
109	88-89	0.4751823497902379
109	90-91	0.5322391476042512
109	92-93	0.5930945993493069
109	94-95	0.5941316138128769
109	96-97	0.7215899572722293
109	98-99	0.7804872521570658
109	100	0.807499654992192
110	1	0.055878734931759766
110	2	0.20488753737931376
110	3	0.04844216072826413
110	4	0.07592855152439171
110	5	0.062232671342798085
110	6	0.044696343234335245
110	7	0.024234235354121836
110	8	0.03762997522399303
110	9	0.04417315469290628
110	10-11	0.04984705752966079
110	12-13	0.050360121863526786
110	14-15	0.0626350457922058
110	16-17	0.04828002536689979
110	18-19	0.048243745441773456
110	20-21	0.059007517859129166
110	22-23	0.05091430851177137
110	24-25	0.0609757405746052
110	26-27	0.08175220420612561
110	28-29	0.09770657059164733
110	30-31	0.19961216567526918
110	32-33	0.13028546489687898
110	34-35	0.1266393068008398
110	36-37	0.3692837674514493
110	38-39	0.16754652538801906
110	40-41	0.14599534368763045
110	42-43	0.16155650801608346
110	44-45	0.15238240141990644
110	46-47	0.11143476455098522
110	48-49	0.13362125232313815
110	50-51	0.11721916140525934
110	52-53	0.16968027044566725
110	54-55	0.16536087560892554
110	56-57	0.14964145375719085
110	58-59	0.1809630978091974
110	60-61	0.25104336464212196
110	62-63	0.2909793700186185
110	64-65	0.3497103653693969
110	66-67	0.7624657079986932
110	68-69	0.44477875288782087
110	70-71	0.48046669230937056
110	72-73	0.5133997442265397
110	74-75	0.5509619211755847
110	76-77	0.5131707720566041
110	78-79	0.5113730226484776
110	80-81	0.5378427170844731
110	82-83	0.5721159819886452
110	84-85	0.33521143097242856
110	86-87	0.39375322863065776
110	88-89	0.4201561552200488
110	90-91	0.5588004320031956
110	92-93	0.5805028218433463
110	94-95	0.6280114596468565
110	96-97	0.7303703606087097
110	98-99	0.7820816062886067
110	100	0.8396911039882582
111	1	0.026516727046640653
111	2	0.16726482148417432
111	3	0.02157680437195353
111	4	0.01955793593102584
111	5	0.022642362565534313
111	6	-0.02274307863237368
111	7	-0.038291182690066705
111	8	0.0012984994478841827
111	9	0.015781613790210258
111	10-11	0.0022431506894022846
111	12-13	0.029160677613852215
111	14-15	-2.482934059955255E-4
111	16-17	0.021993701338843152
111	18-19	0.02550764864041355
111	20-21	0.01936659759152093
111	22-23	0.043495416244923035
111	24-25	0.05545982892858348
111	26-27	0.08534672936093557
111	28-29	0.0870135267454728
111	30-31	0.1966875246121944
111	32-33	0.1368334032388745
111	34-35	0.0911399828483539
111	36-37	0.3315032919163201
111	38-39	0.128495802824645
111	40-41	0.12480943364063535
111	42-43	0.14085701028974285
111	44-45	0.12606268673813048
111	46-47	0.09911054216445336
111	48-49	0.09228594964481829
111	50-51	-0.008357149688329457
111	52-53	0.05223300204211512
111	54-55	0.057578606317306935
111	56-57	-0.3617489049210434
111	58-59	0.10011436464531442
111	60-61	0.1258065713138805
111	62-63	0.17377112975572118
111	64-65	0.18732495652394476
111	66-67	0.6709135821071399
111	68-69	0.3733225863918719
111	70-71	0.362001689586009
111	72-73	0.3952805728307638
111	74-75	0.4235902689965556
111	76-77	0.31761908291266394
111	78-79	0.3754368868022979
111	80-81	0.36826023692583476
111	82-83	0.4041704764885168
111	84-85	0.3895426319497446
111	86-87	0.4563236084700506
111	88-89	0.46612058828340963
111	90-91	0.5769408014819888
111	92-93	0.603730684091822
111	94-95	0.595438956971428
111	96-97	0.7429640212124866
111	98-99	0.7960639825553955
111	100	0.7674478306023929
112	1	-0.01754263949285928
112	2	0.07217491194063541
112	3	-0.016567014088018084
112	4	-0.012778609141129493
112	5	-0.17110338100491163
112	6	-0.029273402901843326
112	7	-0.006870197085056873
112	8	-0.0050517084253698386
112	9	-0.02110284012462671
112	10-11	-0.006063708281487834
112	12-13	0.0015042214537359655
112	14-15	0.01095752164052044
112	16-17	0.02008023947070825
112	18-19	0.024359317668007918
112	20-21	0.04062626375461065
112	22-23	0.03800526028567219
112	24-25	0.023613102803786035
112	26-27	0.04387858117146948
112	28-29	0.0566057226454717
112	30-31	0.17688611603171012
112	32-33	0.10564620232924682
112	34-35	0.13083767301493054
112	36-37	0.34608228402852603
112	38-39	0.14815977456562734
112	40-41	0.1393179123984538
112	42-43	0.13717116127488538
112	44-45	0.13797222695725253
112	46-47	0.09818193187288671
112	48-49	0.08410851678667086
112	50-51	0.11472347765487001
112	52-53	0.1354204255334963
112	54-55	0.05782847402090141
112	56-57	0.17678499542942916
112	58-59	0.18208438665173077
112	60-61	0.2378457740157458
112	62-63	0.2577947207120346
112	64-65	0.2946842672887513
112	66-67	0.5935208453014909
112	68-69	0.3597169696006901
112	70-71	0.3624007621538681
112	72-73	0.40913994388836983
112	74-75	0.3998696834416151
112	76-77	0.38346870099969266
112	78-79	0.3931423989689762
112	80-81	0.37445194271512605
112	82-83	0.4244326268140526
112	84-85	0.33294986476070676
112	86-87	0.4153639549195205
112	88-89	0.4593918818803573
112	90-91	0.5136876560529515
112	92-93	0.575085835729638
112	94-95	0.5981762088883471
112	96-97	0.7768899033388408
112	98-99	0.8045516005534168
112	100	0.8617763948633623
113	1	0.005403311302643488
113	2	0.12394604834371847
113	3	-0.00725958820720507
113	4	-0.19772572020184498
113	5	-0.06317756605803737
113	6	0.024367323654615802
113	7	0.03150035316760125
113	8	0.04303367417777082
113	9	0.04034747670996808
113	10-11	0.06543532721595113
113	12-13	0.08352224629486926
113	14-15	0.08151338848376355
113	16-17	0.058915776463983605
113	18-19	0.08947372414758803
113	20-21	0.08447807271521413
113	22-23	0.10801153863410207
113	24-25	0.09927358615954773
113	26-27	0.11539513439854687
113	28-29	0.14695752665239326
113	30-31	0.22857386158356974
113	32-33	0.19301152331576787
113	34-35	0.1779756377952708
113	36-37	-2.35498116765406
113	38-39	-0.42194590790845865
113	40-41	-0.36583850874478685
113	42-43	-0.3132172560345623
113	44-45	-0.32003466344759346
113	46-47	0.18310100869514656
113	48-49	0.20893753912195479
113	50-51	0.19362379428764598
113	52-53	0.17528042313369951
113	54-55	0.2580532763226415
113	56-57	0.27448014069925364
113	58-59	0.32848825801860215
113	60-61	0.3625929760042652
113	62-63	0.3308347880235658
113	64-65	0.33570717940764894
113	66-67	0.7307574693186822
113	68-69	0.48143267967235914
113	70-71	0.49907940208233015
113	72-73	0.5420997173247528
113	74-75	0.5330673369318149
113	76-77	0.5368910540483682
113	78-79	0.5619762223510776
113	80-81	0.6175808572800463
113	82-83	0.6607878162121139
113	84-85	0.5734901476496574
113	86-87	0.6541522887133624
113	88-89	0.6401465679831233
113	90-91	0.702178573730265
113	92-93	0.7115620860695131
113	94-95	0.8190017071290541
113	96-97	0.9245589481455525
113	98-99	1.01119366754277
113	100	1.0480361247439376
114	1	-0.01882435636878199
114	2	0.10066761143328051
114	3	-0.15520824441931325
114	4	-0.03169584424201588
114	5	-0.05077939541888554
114	6	-0.032616570585553006
114	7	-0.04146379584356197
114	8	-0.021046314876002725
114	9	-0.029123278914930495
114	10-11	-0.014984980142088489
114	12-13	0.0012260211252481668
114	14-15	0.0059556840928891575
114	16-17	0.005108489482402945
114	18-19	0.011704521632140086
114	20-21	0.02740125805565441
114	22-23	0.02198220655182581
114	24-25	0.0335447372640445
114	26-27	0.07942594021731963
114	28-29	0.06990440194920922
114	30-31	0.17970008826172545
114	32-33	0.11743996299652082
114	34-35	0.08543259057005059
114	36-37	-1.0451723445457475
114	38-39	-0.2471225648115194
114	40-41	-0.22543245511107557
114	42-43	-0.2061576932644016
114	44-45	-0.2358022748956401
114	46-47	0.060131938886989644
114	48-49	0.042908386295209766
114	50-51	-0.15230490094862859
114	52-53	-0.12560390315884717
114	54-55	0.04536412536760537
114	56-57	0.027318439527064697
114	58-59	0.0903880342751151
114	60-61	0.17493497069690278
114	62-63	0.20177249259602092
114	64-65	0.25427032589154663
114	66-67	0.5987858028661961
114	68-69	0.36294162824790277
114	70-71	0.37291175748364935
114	72-73	0.33680735068853807
114	74-75	0.3662825420373892
114	76-77	0.35106737694250967
114	78-79	0.40503150388235554
114	80-81	0.40860059191668796
114	82-83	0.4495237845202027
114	84-85	0.3793216616558013
114	86-87	0.30636818383631237
114	88-89	0.34118802076535104
114	90-91	0.06397276819085107
114	92-93	0.27968103823250345
114	94-95	0.15911152063578982
114	96-97	-5.0908969769363495
114	98-99	-3.219244396588337
114	100	-2.946764519249001
115	1	-0.011224284592650235
115	2	0.03607267745068299
115	3	-0.24509117838528027
115	4	-0.09611881939721201
115	5	-0.10953203329560779
115	6	-0.0797622909165483
115	7	-0.08802789497688934
115	8	-0.0860436608230728
115	9	-0.07842814698180689
115	10-11	-0.06580398424715383
115	12-13	-0.04424677639212149
115	14-15	-0.052870829930498076
115	16-17	-0.04410907041114598
115	18-19	-0.027594569796690394
115	20-21	-0.034588108285454666
115	22-23	-0.04242847757682
115	24-25	-0.03248661476158787
115	26-27	0.022220772913769338
115	28-29	0.020862974921449506
115	30-31	0.117988663771321
115	32-33	0.03479148970667012
115	34-35	0.050485591325248436
115	36-37	0.24255534419358327
115	38-39	0.036129789288366965
115	40-41	0.019720966364090486
115	42-43	0.03396219898359476
115	44-45	0.01859110993810731
115	46-47	0.048090025879844234
115	48-49	0.004986814194637645
115	50-51	0.01993014958121364
115	52-53	0.03222422998702257
115	54-55	0.03916980906180356
115	56-57	0.11514127612151981
115	58-59	0.13545999411930865
115	60-61	0.20373905641321954
115	62-63	0.2445688793635128
115	64-65	0.2606432592659118
115	66-67	0.5837551050524823
115	68-69	0.35312989384453886
115	70-71	0.327936291585857
115	72-73	0.3633037275654445
115	74-75	0.35930973146351164
115	76-77	0.33654456861019355
115	78-79	0.3567114344587168
115	80-81	0.4024372848165356
115	82-83	0.41936728147815217
115	84-85	0.4209543005215792
115	86-87	0.20663431705797564
115	88-89	0.14788675733448287
115	90-91	-0.6490188064332187
115	92-93	0.1638366397978004
115	94-95	0.1202521908713976
115	96-97	-2.1057025799806155
115	98-99	-0.8853357825516426
115	100	-0.8182502677820551
116	1	-0.0038167974943874583
116	2	0.04789107737106946
116	3	-0.06423596492491868
116	4	-0.08410523413884619
116	5	-0.09119632655857401
116	6	-0.09467298242236666
116	7	-0.07889412495865145
116	8	-0.0743916406202274
116	9	-0.07253501045568811
116	10-11	-0.08222346585974805
116	12-13	-0.06302301251924547
116	14-15	-0.04508068952389266
116	16-17	-0.054527071720734455
116	18-19	-0.036587920467887614
116	20-21	-0.058023973832533216
116	22-23	-0.036204541676667645
116	24-25	-0.035049788877643095
116	26-27	0.0019209406434583798
116	28-29	0.013682642556368307
116	30-31	0.11895859813821374
116	32-33	0.048466655589386676
116	34-35	0.045707753402346896
116	36-37	0.21462461842527603
116	38-39	0.038876977706635785
116	40-41	0.005045285344394301
116	42-43	0.014301835739686908
116	44-45	-0.002234622342854209
116	46-47	0.04525449394255787
116	48-49	0.039808515778830156
116	50-51	0.04709346193561714
116	52-53	0.07763348830287953
116	54-55	0.10455676844416217
116	56-57	0.09646184529863433
116	58-59	0.12700518782101256
116	60-61	-0.5747750338704449
116	62-63	-1.324592113767423
116	64-65	-1.8383713880950197
116	66-67	-12.173619589496518
116	68-69	-3.242699420468888
116	70-71	-2.3834727593047162
116	72-73	-1.560261780213871
116	74-75	-1.5813355611035291
116	76-77	0.30988037632079113
116	78-79	0.3793074860162733
116	80-81	0.37672322228436883
116	82-83	0.46451804436445343
116	84-85	0.48352975094265815
116	86-87	0.4905477552165749
116	88-89	0.41064983391465404
